"","siteid","Sample","substrate","Site","sticID","wet_dry","n_wet","n_total","prc_missing","prc_wet","tempC_mean","LeafSpecies1","LeafSpecies2","LeafSpecies3","Elm","Populus","Oak","Locust","Graminales","Elderberry","Rubrus","Forb","Shrub","Unknown","Sediment.Texture.Description","Percent.Rocks","Percent.Leaf.Litter","Percent.Sediment","meanN2Ar","meanO2Ar","meanO2","project","date","rType","rep","sublocation","month","time_cst","sub_watershed","burn_area","stream_order","elevation","flow_state","conductivity","canopy_cover_percent","long","lat","stic_sublocation","stream_temp_C_1wk_avg","stream_temp_C_2wk_avg","stream_temp_C_3wk_avg","percent_wet_1wk_avg","percent_wet_2wk_avg","percent_wet_3wk_avg","twi","distance_from_outlet","drainage_area","wetted_width","slope_percent","weather","pH","crewBGC","crewMicro","wetdrybin","alpha.cent","page.rank","imp.closeness.cent","betweenness.cent","n.nodes.in.paths","n.paths","upstream.network.length","path.length.mean","path.length.var","path.length.skew","path.length.kurt","path.degree.mean","path.degree.var","path.degree.skew","path.degree.kurt","in.eccentricity","mean.efficiency","alpha.cent.wt","flowing.upstream.length.m","W_Chl.a_ug_per_mL","rock_area","B_Chl.a_ug_per_cm2","Biofilm_B_Glucosidase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_Phospahtase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1_cm_2.","Water_B_Glucosidase_Activity_.umoles_hr_1_mL_1.","Water_Phospahtase_Activity_.umoles_hr_1_mL_1.","Water_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_DW.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_DW.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_OM.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_OM.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_OM.","Sediment_B_Glucosidase_Activity_.umolperhperg_DW.","Sediment_B_Glucosidase_Activity_.umolperhperg_OM.","Sediment_Phosphatase_Activity_.umolperhperg_DW.","Sediment_Phosphatase_Activity_.umolperhperg_OM.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Sediment_Phenol_Oxidase_Activity_.umolperhperg_DW.","Sediment_Phenol_Activity_.umolperhperg_OM.","Sediment_Peroxidase_Activity_.umolperhperg_DW.","Sediment_Peroxidase_Activity_.umolperhperg_OM.","X16SCopyNocm2biofilm","X16SCopyNogleaftissue","X16SCopyNogsediment","X16SCopyNomLwater","ITSCopyNocm2biofilm","ITSCopyNogleaftissue","ITSCopyNogsediment","ITSCopyNomLwater","ITSsxtSRatioCopyNumberBio","ITSsxtSRatioCopyNumberLeaf","ITSsxtSRatioCopyNumberSed","ITSsxtSRatioCopyNumberWater"
"20m04_B","20M04","20m04_B","B","20m04","20M04_1","WET",5125,35991,0.361601362,0.14239671,19.1380384,"Elm","Elm","Elm",1,0,0,0,0,0,0,0,0,0,NA,70,15,15,37.82488,18.27293,257.9912,"AIMS",20210606,"ENVD",1,"SW","June","9:25","20M","N20B",1,389.7962036,"flowing",544.1,76,-96.57111,39.08709,"HS",15.98811293,16.32228253,16.37583622,1,1,1,15.41920757,2.06,8.6075,"",1.983258448,"70s, overcast",8.24,"Eva Burke, Bri Richards","Lydia Zeglin, Harley-Payj Leatherman",1,277.365754,0.0112358743243745,0.148354126394401,0,1,1,276.365754,276.365754,0,NA,NA,0,0,NA,NA,276.365754,8.8253495772993e-05,0.693147180559945,276.365754,98.40627983,66.4,0.734,0.004175948,0.045928166,0.029385701,0.009843831,0.089515241,0.056173431,40.64477094,40.64477094,8.420463815,8.420463815,4.147765559,4.147765559,9.553488042,9.553488042,11.49657036,11.49657036,0.05935709,0.949713436,0.362109654,5.793754456,0.010677995,0.17084792,0.483368393,7.733894293,0,0,42565783,9133221649,410561798,272370,89180290,147443000,1.08e+11,35381825,1.117,0.675,1.456,1.37
"20m04_S","20M04","20m04_S","S","20m04","20M04_1","WET",5125,35991,0.361601362,0.14239671,19.1380384,"Elm","Elm","Elm",1,0,0,0,0,0,0,0,0,0,NA,70,15,15,37.82488,18.27293,257.9912,"AIMS",20210606,"ENVD",1,"SW","June","9:25","20M","N20B",1,389.7962036,"flowing",544.1,76,-96.57111,39.08709,"HS",15.98811293,16.32228253,16.37583622,1,1,1,15.41920757,2.06,8.6075,"",1.983258448,"70s, overcast",8.24,"Eva Burke, Bri Richards","Lydia Zeglin, Harley-Payj Leatherman",1,277.365754,0.0112358743243745,0.148354126394401,0,1,1,276.365754,276.365754,0,NA,NA,0,0,NA,NA,276.365754,8.8253495772993e-05,0.693147180559945,276.365754,98.40627983,66.4,0.734,0.004175948,0.045928166,0.029385701,0.009843831,0.089515241,0.056173431,40.64477094,40.64477094,8.420463815,8.420463815,4.147765559,4.147765559,9.553488042,9.553488042,11.49657036,11.49657036,0.05935709,0.949713436,0.362109654,5.793754456,0.010677995,0.17084792,0.483368393,7.733894293,0,0,42565783,9133221649,410561798,272370,89180290,147443000,1.08e+11,35381825,1.117,0.675,1.456,1.37
"20m04_W","20M04","20m04_W","W","20m04","20M04_1","WET",5125,35991,0.361601362,0.14239671,19.1380384,"Elm","Elm","Elm",1,0,0,0,0,0,0,0,0,0,NA,70,15,15,37.82488,18.27293,257.9912,"AIMS",20210606,"ENVD",1,"SW","June","9:25","20M","N20B",1,389.7962036,"flowing",544.1,76,-96.57111,39.08709,"HS",15.98811293,16.32228253,16.37583622,1,1,1,15.41920757,2.06,8.6075,"",1.983258448,"70s, overcast",8.24,"Eva Burke, Bri Richards","Lydia Zeglin, Harley-Payj Leatherman",1,277.365754,0.0112358743243745,0.148354126394401,0,1,1,276.365754,276.365754,0,NA,NA,0,0,NA,NA,276.365754,8.8253495772993e-05,0.693147180559945,276.365754,98.40627983,66.4,0.734,0.004175948,0.045928166,0.029385701,0.009843831,0.089515241,0.056173431,40.64477094,40.64477094,8.420463815,8.420463815,4.147765559,4.147765559,9.553488042,9.553488042,11.49657036,11.49657036,0.05935709,0.949713436,0.362109654,5.793754456,0.010677995,0.17084792,0.483368393,7.733894293,0,0,42565783,9133221649,410561798,272370,89180290,147443000,1.08e+11,35381825,1.117,0.675,1.456,1.37
"20m04_L","20M04","20m04_L","L","20m04","20M04_1","WET",5125,35991,0.361601362,0.14239671,19.1380384,"Elm","Elm","Elm",1,0,0,0,0,0,0,0,0,0,NA,70,15,15,37.82488,18.27293,257.9912,"AIMS",20210606,"ENVD",1,"SW","June","9:25","20M","N20B",1,389.7962036,"flowing",544.1,76,-96.57111,39.08709,"HS",15.98811293,16.32228253,16.37583622,1,1,1,15.41920757,2.06,8.6075,"",1.983258448,"70s, overcast",8.24,"Eva Burke, Bri Richards","Lydia Zeglin, Harley-Payj Leatherman",1,277.365754,0.0112358743243745,0.148354126394401,0,1,1,276.365754,276.365754,0,NA,NA,0,0,NA,NA,276.365754,8.8253495772993e-05,0.693147180559945,276.365754,98.40627983,66.4,0.734,0.004175948,0.045928166,0.029385701,0.009843831,0.089515241,0.056173431,40.64477094,40.64477094,8.420463815,8.420463815,4.147765559,4.147765559,9.553488042,9.553488042,11.49657036,11.49657036,0.05935709,0.949713436,0.362109654,5.793754456,0.010677995,0.17084792,0.483368393,7.733894293,0,0,42565783,9133221649,410561798,272370,89180290,147443000,1.08e+11,35381825,1.117,0.675,1.456,1.37
"20m05_L","20M05","20m05_L","L","20m05","20M05_1","WET",8275,35274,0.374319315,0.234592051,14.70540483,"Rubrus","Populus","Elm",1,1,0,0,0,0,1,0,0,0,NA,92,1,7,37.49003,20.5453,284.1714,"AIMS",20210606,"ENVD",1,"SW","June","10:53","20M","N20B",1,401.0048828,"flowing",529.8,4.2,-96.568,39.086,"HS",15.84432392,16.17125651,16.24164469,1,1,1,13.70702839,2.4,5.444,"",6.919350964,"70s, overcast",8.13,"Eva Burke, Bri Richards","Lydia Zeglin, Harley-Payj Leatherman",1,1,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,24.12009895,89.7,0.279,0,0.0761339,0.002959642,0.032051282,0,0,38.48702876,41.98584956,20.89052027,22.78965847,5.313656299,5.796715963,9.207800901,10.04487371,5.66846602,6.183781113,0.111438637,1.568713123,0.427345806,6.015714042,0.014902315,0.209778746,0.406886519,5.727710229,0.134065935,0,267740221,8668191268,3237443730,59498,107027371,293411580,9.68e+11,11409948,0.982,0.732,1.466,1.487
"20m05_B","20M05","20m05_B","B","20m05","20M05_1","WET",8275,35274,0.374319315,0.234592051,14.70540483,"Rubrus","Populus","Elm",1,1,0,0,0,0,1,0,0,0,NA,92,1,7,37.49003,20.5453,284.1714,"AIMS",20210606,"ENVD",1,"SW","June","10:53","20M","N20B",1,401.0048828,"flowing",529.8,4.2,-96.568,39.086,"HS",15.84432392,16.17125651,16.24164469,1,1,1,13.70702839,2.4,5.444,"",6.919350964,"70s, overcast",8.13,"Eva Burke, Bri Richards","Lydia Zeglin, Harley-Payj Leatherman",1,1,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,24.12009895,89.7,0.279,0,0.0761339,0.002959642,0.032051282,0,0,38.48702876,41.98584956,20.89052027,22.78965847,5.313656299,5.796715963,9.207800901,10.04487371,5.66846602,6.183781113,0.111438637,1.568713123,0.427345806,6.015714042,0.014902315,0.209778746,0.406886519,5.727710229,0.134065935,0,267740221,8668191268,3237443730,59498,107027371,293411580,9.68e+11,11409948,0.982,0.732,1.466,1.487
"20m05_S","20M05","20m05_S","S","20m05","20M05_1","WET",8275,35274,0.374319315,0.234592051,14.70540483,"Rubrus","Populus","Elm",1,1,0,0,0,0,1,0,0,0,NA,92,1,7,37.49003,20.5453,284.1714,"AIMS",20210606,"ENVD",1,"SW","June","10:53","20M","N20B",1,401.0048828,"flowing",529.8,4.2,-96.568,39.086,"HS",15.84432392,16.17125651,16.24164469,1,1,1,13.70702839,2.4,5.444,"",6.919350964,"70s, overcast",8.13,"Eva Burke, Bri Richards","Lydia Zeglin, Harley-Payj Leatherman",1,1,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,24.12009895,89.7,0.279,0,0.0761339,0.002959642,0.032051282,0,0,38.48702876,41.98584956,20.89052027,22.78965847,5.313656299,5.796715963,9.207800901,10.04487371,5.66846602,6.183781113,0.111438637,1.568713123,0.427345806,6.015714042,0.014902315,0.209778746,0.406886519,5.727710229,0.134065935,0,267740221,8668191268,3237443730,59498,107027371,293411580,9.68e+11,11409948,0.982,0.732,1.466,1.487
"20m05_W","20M05","20m05_W","W","20m05","20M05_1","WET",8275,35274,0.374319315,0.234592051,14.70540483,"Rubrus","Populus","Elm",1,1,0,0,0,0,1,0,0,0,NA,92,1,7,37.49003,20.5453,284.1714,"AIMS",20210606,"ENVD",1,"SW","June","10:53","20M","N20B",1,401.0048828,"flowing",529.8,4.2,-96.568,39.086,"HS",15.84432392,16.17125651,16.24164469,1,1,1,13.70702839,2.4,5.444,"",6.919350964,"70s, overcast",8.13,"Eva Burke, Bri Richards","Lydia Zeglin, Harley-Payj Leatherman",1,1,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,24.12009895,89.7,0.279,0,0.0761339,0.002959642,0.032051282,0,0,38.48702876,41.98584956,20.89052027,22.78965847,5.313656299,5.796715963,9.207800901,10.04487371,5.66846602,6.183781113,0.111438637,1.568713123,0.427345806,6.015714042,0.014902315,0.209778746,0.406886519,5.727710229,0.134065935,0,267740221,8668191268,3237443730,59498,107027371,293411580,9.68e+11,11409948,0.982,0.732,1.466,1.487
"sfm01_L","SFM01","sfm01_L","L","sfm01","SFM01_1","WET",8806,36580,0.351153839,0.240732641,14.38459541,"Elm","Oak","Oak",1,0,1,0,0,0,0,0,0,0,"Gravel fine",NA,NA,NA,37.84584,17.72524,248.7184,"AIMS",20210604,"ENVD",1,"SW","June","10:54","SFM","N1A",3,350.8111572,"flowing",561.1,78.1,-96.587193,39.092281,"HS",14.95903418,15.77372298,15.77372298,1,1,1,18.44983101,0,132.6873,"",1.476474482,"clear, sunny",8.01,"Erin Seybold, Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","Brett Nave, Lydia Zeglin, Charlie Bond, Ken Aho, Rob Ramos, Michael J Braus",1,8.23543025317945e+30,0.0950838815248656,1.6330346620749,0,36,36,9141.804263,1544.48771308333,777673.412483734,0.194607866451677,-1.16022632750933,1.88888888888889,0.265432098765432,-0.162323113334915,0.795783528023533,3282.29058,0.000971466188027901,88.7097371551917,9141.804263,0,86.8,0.14,0.004675786,0.034094323,0.007750281,0.026075619,0.029438994,0.031395124,15.65870192,20.00834134,13.8385945,17.68264853,4.857471862,6.206769602,7.077047489,9.042894014,2.284126438,2.918606005,0.089226665,2.389291812,0.21358791,5.719409578,0.012048549,0.322633361,0.425070688,11.38244843,0.052926397,7.544936464,105826434,14987184116,1630350195,15295,163847989,232537950,1.86e+11,1051442,1.091,0.672,1.381,1.423
"sfm01_W","SFM01","sfm01_W","W","sfm01","SFM01_1","WET",8806,36580,0.351153839,0.240732641,14.38459541,"Elm","Oak","Oak",1,0,1,0,0,0,0,0,0,0,"Gravel fine",NA,NA,NA,37.84584,17.72524,248.7184,"AIMS",20210604,"ENVD",1,"SW","June","10:54","SFM","N1A",3,350.8111572,"flowing",561.1,78.1,-96.587193,39.092281,"HS",14.95903418,15.77372298,15.77372298,1,1,1,18.44983101,0,132.6873,"",1.476474482,"clear, sunny",8.01,"Erin Seybold, Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","Brett Nave, Lydia Zeglin, Charlie Bond, Ken Aho, Rob Ramos, Michael J Braus",1,8.23543025317945e+30,0.0950838815248656,1.6330346620749,0,36,36,9141.804263,1544.48771308333,777673.412483734,0.194607866451677,-1.16022632750933,1.88888888888889,0.265432098765432,-0.162323113334915,0.795783528023533,3282.29058,0.000971466188027901,88.7097371551917,9141.804263,0,86.8,0.14,0.004675786,0.034094323,0.007750281,0.026075619,0.029438994,0.031395124,15.65870192,20.00834134,13.8385945,17.68264853,4.857471862,6.206769602,7.077047489,9.042894014,2.284126438,2.918606005,0.089226665,2.389291812,0.21358791,5.719409578,0.012048549,0.322633361,0.425070688,11.38244843,0.052926397,7.544936464,105826434,14987184116,1630350195,15295,163847989,232537950,1.86e+11,1051442,1.091,0.672,1.381,1.423
"sfm01_B","SFM01","sfm01_B","B","sfm01","SFM01_1","WET",8806,36580,0.351153839,0.240732641,14.38459541,"Elm","Oak","Oak",1,0,1,0,0,0,0,0,0,0,"Gravel fine",NA,NA,NA,37.84584,17.72524,248.7184,"AIMS",20210604,"ENVD",1,"SW","June","10:54","SFM","N1A",3,350.8111572,"flowing",561.1,78.1,-96.587193,39.092281,"HS",14.95903418,15.77372298,15.77372298,1,1,1,18.44983101,0,132.6873,"",1.476474482,"clear, sunny",8.01,"Erin Seybold, Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","Brett Nave, Lydia Zeglin, Charlie Bond, Ken Aho, Rob Ramos, Michael J Braus",1,8.23543025317945e+30,0.0950838815248656,1.6330346620749,0,36,36,9141.804263,1544.48771308333,777673.412483734,0.194607866451677,-1.16022632750933,1.88888888888889,0.265432098765432,-0.162323113334915,0.795783528023533,3282.29058,0.000971466188027901,88.7097371551917,9141.804263,0,86.8,0.14,0.004675786,0.034094323,0.007750281,0.026075619,0.029438994,0.031395124,15.65870192,20.00834134,13.8385945,17.68264853,4.857471862,6.206769602,7.077047489,9.042894014,2.284126438,2.918606005,0.089226665,2.389291812,0.21358791,5.719409578,0.012048549,0.322633361,0.425070688,11.38244843,0.052926397,7.544936464,105826434,14987184116,1630350195,15295,163847989,232537950,1.86e+11,1051442,1.091,0.672,1.381,1.423
"sfm01_S","SFM01","sfm01_S","S","sfm01","SFM01_1","WET",8806,36580,0.351153839,0.240732641,14.38459541,"Elm","Oak","Oak",1,0,1,0,0,0,0,0,0,0,"Gravel fine",NA,NA,NA,37.84584,17.72524,248.7184,"AIMS",20210604,"ENVD",1,"SW","June","10:54","SFM","N1A",3,350.8111572,"flowing",561.1,78.1,-96.587193,39.092281,"HS",14.95903418,15.77372298,15.77372298,1,1,1,18.44983101,0,132.6873,"",1.476474482,"clear, sunny",8.01,"Erin Seybold, Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","Brett Nave, Lydia Zeglin, Charlie Bond, Ken Aho, Rob Ramos, Michael J Braus",1,8.23543025317945e+30,0.0950838815248656,1.6330346620749,0,36,36,9141.804263,1544.48771308333,777673.412483734,0.194607866451677,-1.16022632750933,1.88888888888889,0.265432098765432,-0.162323113334915,0.795783528023533,3282.29058,0.000971466188027901,88.7097371551917,9141.804263,0,86.8,0.14,0.004675786,0.034094323,0.007750281,0.026075619,0.029438994,0.031395124,15.65870192,20.00834134,13.8385945,17.68264853,4.857471862,6.206769602,7.077047489,9.042894014,2.284126438,2.918606005,0.089226665,2.389291812,0.21358791,5.719409578,0.012048549,0.322633361,0.425070688,11.38244843,0.052926397,7.544936464,105826434,14987184116,1630350195,15295,163847989,232537950,1.86e+11,1051442,1.091,0.672,1.381,1.423
"sfm02_L","SFM02","sfm02_L","L","sfm02","SFM02_1","WET",3133,22614,0.598878975,0.138542496,16.54491598,"Elm","Populus","Oak",1,1,1,0,0,0,0,0,0,0,NA,93,2,5,37.37885,19.13527,257.8768,"AIMS",20210604,"ENVD",1,"SW","June","14:00","SFM","N4B",3,352.7506104,"flowing",545.7,84.4,-96.58632,39.09126,"HS",14.99649331,15.85152922,15.85152922,1,1,1,17.58334923,0.14,107.6787,"",2.848214171,"sunny, clear, hot",8.1,"Erin Seybold, Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","Brett Nave, Lydia Zeglin, Charlie Bond, Ken Aho, Rob Ramos, Michael J Braus",1,2.52001472824956e+28,0.0710041899550015,1.33908817154994,24,24,24,6169.647174,1419.49472079167,687169.877577954,0.129037598134111,-1.14879303761675,1.83333333333333,0.305555555555556,-0.058544732498206,0.236986154341527,2955.490831,0.000796602124657904,79.9823401935236,6169.647174,0,76,0.266,0.003302523,0.039296406,0.015069419,0.061536947,0.172324931,0.041121332,8.591555199,10.30986624,6.219343809,7.463212571,1.925435565,2.310522678,4.797232754,5.756679305,8.994811414,10.7937737,0.08070973,1.527276421,0.292235229,5.529989719,0.016702013,0.316053485,0.441370506,8.352088045,0.02388328,3.513005406,241898104,4432972771,1324381866,4153,59341809,176589000,2.53e+11,2196532,0.941,0.747,1.436,1.699
"sfm02_S","SFM02","sfm02_S","S","sfm02","SFM02_1","WET",3133,22614,0.598878975,0.138542496,16.54491598,"Elm","Populus","Oak",1,1,1,0,0,0,0,0,0,0,NA,93,2,5,37.37885,19.13527,257.8768,"AIMS",20210604,"ENVD",1,"SW","June","14:00","SFM","N4B",3,352.7506104,"flowing",545.7,84.4,-96.58632,39.09126,"HS",14.99649331,15.85152922,15.85152922,1,1,1,17.58334923,0.14,107.6787,"",2.848214171,"sunny, clear, hot",8.1,"Erin Seybold, Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","Brett Nave, Lydia Zeglin, Charlie Bond, Ken Aho, Rob Ramos, Michael J Braus",1,2.52001472824956e+28,0.0710041899550015,1.33908817154994,24,24,24,6169.647174,1419.49472079167,687169.877577954,0.129037598134111,-1.14879303761675,1.83333333333333,0.305555555555556,-0.058544732498206,0.236986154341527,2955.490831,0.000796602124657904,79.9823401935236,6169.647174,0,76,0.266,0.003302523,0.039296406,0.015069419,0.061536947,0.172324931,0.041121332,8.591555199,10.30986624,6.219343809,7.463212571,1.925435565,2.310522678,4.797232754,5.756679305,8.994811414,10.7937737,0.08070973,1.527276421,0.292235229,5.529989719,0.016702013,0.316053485,0.441370506,8.352088045,0.02388328,3.513005406,241898104,4432972771,1324381866,4153,59341809,176589000,2.53e+11,2196532,0.941,0.747,1.436,1.699
"sfm02_W","SFM02","sfm02_W","W","sfm02","SFM02_1","WET",3133,22614,0.598878975,0.138542496,16.54491598,"Elm","Populus","Oak",1,1,1,0,0,0,0,0,0,0,NA,93,2,5,37.37885,19.13527,257.8768,"AIMS",20210604,"ENVD",1,"SW","June","14:00","SFM","N4B",3,352.7506104,"flowing",545.7,84.4,-96.58632,39.09126,"HS",14.99649331,15.85152922,15.85152922,1,1,1,17.58334923,0.14,107.6787,"",2.848214171,"sunny, clear, hot",8.1,"Erin Seybold, Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","Brett Nave, Lydia Zeglin, Charlie Bond, Ken Aho, Rob Ramos, Michael J Braus",1,2.52001472824956e+28,0.0710041899550015,1.33908817154994,24,24,24,6169.647174,1419.49472079167,687169.877577954,0.129037598134111,-1.14879303761675,1.83333333333333,0.305555555555556,-0.058544732498206,0.236986154341527,2955.490831,0.000796602124657904,79.9823401935236,6169.647174,0,76,0.266,0.003302523,0.039296406,0.015069419,0.061536947,0.172324931,0.041121332,8.591555199,10.30986624,6.219343809,7.463212571,1.925435565,2.310522678,4.797232754,5.756679305,8.994811414,10.7937737,0.08070973,1.527276421,0.292235229,5.529989719,0.016702013,0.316053485,0.441370506,8.352088045,0.02388328,3.513005406,241898104,4432972771,1324381866,4153,59341809,176589000,2.53e+11,2196532,0.941,0.747,1.436,1.699
"sfm02_B","SFM02","sfm02_B","B","sfm02","SFM02_1","WET",3133,22614,0.598878975,0.138542496,16.54491598,"Elm","Populus","Oak",1,1,1,0,0,0,0,0,0,0,NA,93,2,5,37.37885,19.13527,257.8768,"AIMS",20210604,"ENVD",1,"SW","June","14:00","SFM","N4B",3,352.7506104,"flowing",545.7,84.4,-96.58632,39.09126,"HS",14.99649331,15.85152922,15.85152922,1,1,1,17.58334923,0.14,107.6787,"",2.848214171,"sunny, clear, hot",8.1,"Erin Seybold, Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","Brett Nave, Lydia Zeglin, Charlie Bond, Ken Aho, Rob Ramos, Michael J Braus",1,2.52001472824956e+28,0.0710041899550015,1.33908817154994,24,24,24,6169.647174,1419.49472079167,687169.877577954,0.129037598134111,-1.14879303761675,1.83333333333333,0.305555555555556,-0.058544732498206,0.236986154341527,2955.490831,0.000796602124657904,79.9823401935236,6169.647174,0,76,0.266,0.003302523,0.039296406,0.015069419,0.061536947,0.172324931,0.041121332,8.591555199,10.30986624,6.219343809,7.463212571,1.925435565,2.310522678,4.797232754,5.756679305,8.994811414,10.7937737,0.08070973,1.527276421,0.292235229,5.529989719,0.016702013,0.316053485,0.441370506,8.352088045,0.02388328,3.513005406,241898104,4432972771,1324381866,4153,59341809,176589000,2.53e+11,2196532,0.941,0.747,1.436,1.699
"sfm03_L","SFM03","sfm03_L","L","sfm03","SFM03_1","WET",8145,46147,0.181456977,0.176501181,11.20251826,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,NA,75,10,15,39.56851,17.27026,236.4955,"AIMS",20210605,"ENVD",1,"SW","June","","SFM","N4B",3,353.4151611,"flowing",574.9,63.5,-96.58578,39.09099,"LS",15.15369985,15.878171,15.878171,1,1,1,18.85499001,0.18,67.0512,"",0.497656872,"sunny, clear, hot",7.98,"Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","BLANK",1,11496501048343730176,0.0400038345903323,0.605527706182021,20,10,10,2826.708392,1258.5954953,476988.579166602,0.0486119582976431,-1.34274572851451,1.6,0.64,-0.389108383966032,0.370396205357143,2256.126743,0.000360218742523511,46.181455108388,2826.708392,0,75,0.064,0.001093643,0.014330094,0.005937318,0,0,0.015389578,17.82360965,25.3282874,12.10149636,17.19686325,5.622694338,7.990144585,4.617322901,6.561458859,1.574900834,2.238016975,0.062192459,0.792953857,0.184748188,2.355539398,0.006198922,0.07903625,0.523548931,6.675248871,0.060799528,0,306305960,5.096e+09,137234175,4928,338714759,100672640,55607699628,2065295,1.068,0.695,1.509,1.612
"sfm03_B","SFM03","sfm03_B","B","sfm03","SFM03_1","WET",8145,46147,0.181456977,0.176501181,11.20251826,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,NA,75,10,15,39.56851,17.27026,236.4955,"AIMS",20210605,"ENVD",1,"SW","June","","SFM","N4B",3,353.4151611,"flowing",574.9,63.5,-96.58578,39.09099,"LS",15.15369985,15.878171,15.878171,1,1,1,18.85499001,0.18,67.0512,"",0.497656872,"sunny, clear, hot",7.98,"Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","BLANK",1,11496501048343730176,0.0400038345903323,0.605527706182021,20,10,10,2826.708392,1258.5954953,476988.579166602,0.0486119582976431,-1.34274572851451,1.6,0.64,-0.389108383966032,0.370396205357143,2256.126743,0.000360218742523511,46.181455108388,2826.708392,0,75,0.064,0.001093643,0.014330094,0.005937318,0,0,0.015389578,17.82360965,25.3282874,12.10149636,17.19686325,5.622694338,7.990144585,4.617322901,6.561458859,1.574900834,2.238016975,0.062192459,0.792953857,0.184748188,2.355539398,0.006198922,0.07903625,0.523548931,6.675248871,0.060799528,0,306305960,5.096e+09,137234175,4928,338714759,100672640,55607699628,2065295,1.068,0.695,1.509,1.612
"sfm03_S","SFM03","sfm03_S","S","sfm03","SFM03_1","WET",8145,46147,0.181456977,0.176501181,11.20251826,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,NA,75,10,15,39.56851,17.27026,236.4955,"AIMS",20210605,"ENVD",1,"SW","June","","SFM","N4B",3,353.4151611,"flowing",574.9,63.5,-96.58578,39.09099,"LS",15.15369985,15.878171,15.878171,1,1,1,18.85499001,0.18,67.0512,"",0.497656872,"sunny, clear, hot",7.98,"Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","BLANK",1,11496501048343730176,0.0400038345903323,0.605527706182021,20,10,10,2826.708392,1258.5954953,476988.579166602,0.0486119582976431,-1.34274572851451,1.6,0.64,-0.389108383966032,0.370396205357143,2256.126743,0.000360218742523511,46.181455108388,2826.708392,0,75,0.064,0.001093643,0.014330094,0.005937318,0,0,0.015389578,17.82360965,25.3282874,12.10149636,17.19686325,5.622694338,7.990144585,4.617322901,6.561458859,1.574900834,2.238016975,0.062192459,0.792953857,0.184748188,2.355539398,0.006198922,0.07903625,0.523548931,6.675248871,0.060799528,0,306305960,5.096e+09,137234175,4928,338714759,100672640,55607699628,2065295,1.068,0.695,1.509,1.612
